"","X","screen_name","text","location"
"3717",3717,"amirspeaks","So far this flu season, Swine flu (H1N1) virus has been dominant, but a more aggressive H3N2 strain has overtaken it, said Doctors Association Kashmir (DAK) on Wednesday in a communiqué. https://t.co/UDXRirUD80","Kashmir"
"3718",3718,"brighterkashmir","New post (H3N2 strain overtakes swine flu (H1N1) virus: DAK) has been published on  - https://t.co/4WUWNEobhg","Kashmir"
"3719",3719,"JalelSalem1","@sqrlnutz @realDonaldTrump @nytimes Of course, it is possible that they took an existing animal virus &amp; added mutations for humans. This is common in biological warfare; it is far easier to take existing strains of Avian/ Swine flu or Ebola &amp; make them even more deadly or infectious than to create a whole new virus","Stafford Springs, CT"
"3720",3720,"EarlMatthews","If only there were a vaccine for the flu virus. Then we could give it to people for free and prevent this all together.
Oh... wait. https://t.co/zD6er6rhih","Florida, USA"
"3721",3721,"Basia303","Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done to defeat it once and for all. https://t.co/4aGdR8ddkn","Staten Island, NY"
"3722",3722,"drkdhoffman","Since 2010, the years with a preponderance of the H3N2 flu virus strain have had the highest costs, highest number of cases, highest number of hospitalizations and highest number of deaths. https://t.co/hn8JqgU5E3 https://t.co/m0OcB0jj6U","US"
"3723",3723,"drkdhoffman","Since 2010, the years with a preponderance of the H3N2 flu virus strain have had the highest costs, highest number of cases, highest number of hospitalizations and highest number of deaths. https://t.co/hn8JqgU5E3 https://t.co/IO3RDmq4SE","US"
"3724",3724,"SeattleSunshin1","@amyklobuchar @SenMarkey @SenTinaSmith Why? Can we get actual data instead of models, and only count deaths of people who have the virus for a few years before spending this money? Today any death of pneumonia during flu season is attributed to flu. New vaccine wont stop all the “flu-like” deaths 99% of which aren’t","Seattle, WA"
"3725",3725,"ArkansasOnline","The state Department of Health’s weekly flu report showed a sizable jump in the number of flu deaths officials have recorded, rising from 38 last week to 57 in the agency's latest report: https://t.co/JqWjVkAX55","Little Rock, AR"
"3726",3726,"Shadowbird","@amyklobuchar @SenMarkey @SenTinaSmith You can't create a ""universal"" flu vaccine. It's impossible due the mutation rate of the virus.","Washington, USA"
"3727",3727,"hypsterprincess","by now. If they would do their fucking research, they would know that a stroke is something that happens to the brain. The flu is a virus that attacks your respiratory system. Fuck out of here with your Google PhD.","United States"
"3728",3728,"estarianne","@bouncermom I don't think hubby had the flu, he didn't think he did.  Just a UR virus of some sort.

I have had a sore throat on and off but that happens a lot when I don't feel great and nothing comes of it.","California, USA"
"3729",3729,"LloydLost","@Dangamipissed @KateQFunny @BrodyismeFriend @TheComedyStore @samtripoli @MelloComedic the flu is a virus you don't get it playing in the snow in bikini lol","Las Vegas, NV"
"3730",3730,"sparklegracie55","It’s crazy how the flu and all virus can mess you up.","Waterloo iowa"
"3731",3731,"Jennife96199721","@Cordicon I told my Husband if you get the flu shot this year don’t come home! They offer it at work every year and every year I get sick from him and bringing the live virus home!!","Cypress, Texas"
"3732",3732,"marshallgracec","UPDATE <U+203C><U+FE0F> 8/12 of my family members who were together this weekend are also sick... it’s either a stomach virus or the flu. SEND GOOD VIBES. There is not enough chicken noodle soup &amp; pedialyte in this world to save us rn.","Houston, TX"
"3733",3733,"WTOCHarley","Doctors say it’s never too late to get a flu shot!!

https://t.co/SS6XK32YNG","Claxton, GA"
"3734",3734,"WTOCHarley","Today I sat down with @DrBenSpitalnick to talk about measles and vaccines. We have the story tonight on THE News at 11. 

If you missed the earlier story on the flu, click here—-&gt;&gt;&gt; https://t.co/SS6XK32YNG https://t.co/MyeQDNjoD5","Claxton, GA"
"3735",3735,"Sarah_Lazar","I fainted on a downtown A train about two years ago, I had some kind of virus/flu thing and hadn’t eaten or drank anything in like two days. I had to run a really quick errand and when I got on the subway, about two stops in, just totally collapsed","New York, NY"
"3736",3736,"Wesley_Inman","@leighgarrisonok @politico 1) So we risk a healthy child to potentially protect an ill child?  Or another angle.  Vaccine studies are now showing “shedding” of the virus is far higher in “vaccinated” children. Take for instance the flu.  This study reveals “vaccinated” children shes the virus at 600x...","United States"
"3737",3737,"marcelmtl","@grantmccagg So it's def not related to the flu bug/virus going around the team?","Montreal, Québec, Canada"
"3738",3738,"ajdykstra","@garvtastic We’ve been nonstop! The stomach bug from last week RETURNED!!! Pink eye, strep, ear infections, cold, flu, stomach virus...I feel your pain!!!","Denver, CO"
"3739",3739,"mumkiin","My mom just gave me a speech on how I contracted the flu (and I cannot stress this enough) VIRUS because I didn’t wear sweaters that are thick and large enough to fit my body and that of a beluga whale accompanied by three pairs of leggings.","tx "
"3740",3740,"nonviolentnews9","https://t.co/BjBBrVz3Sy
Tens of thousands of pigs have died of swine flu in China and hundreds of thousands more were scheduled to be murdered because of the virus. Do pigs suffer less if they are killed becuse of disease rather than for human appetitie?","Ohio, USA"
"3741",3741,"AJOatsvall","@neversteponsnek @ToddHagopian So they put a live virus into our bodies hoping it'll build an immunity by making us experience that actual illness. So vaccines make us sick. Still doesn't explain how not getting such a vaccine has allowed me to NOT get the flu in 14 years!","United States of America"
"3743",3743,"truebloodnet","@aSciEnthusiast After all, you don't get revaxxed every year unless it's a highly mutating virus like the flu. Research has shown that most core vax are only needed every 7 years at most. There is an ongoing golden retriever study showing even longer titre. Rabies vax shown to last &gt;5 yrs","Michigan, USA"
"3744",3744,"adamsolarczykwx","After one of the deadliest flu seasons in recent decades, reported flu cases are down this year. This mainly due to a more familiar virus being the dominant strain. https://t.co/dv9ZFAAFIo","Fort Wayne, IN"
"3745",3745,"StephanieisLive","Love listening and JAMMIN' to The BEST ULTIMATE FAVE STATION @965KissFM on @iHeartRadio while Editing it up and getting better from this nasty cold flu virus. #YouGuysAREAWESOME! @javajoel @AllenColon <U+0001F603>","Cleveland! "
"3746",3746,"StephanieisLive","Got my Soup Made and now chill time while Drinking @Guayaki tea while getting over this head cold flu and now cough virus. <U+0001F912><U+0001F927>","Cleveland! "
"3747",3747,"Elizabeth_A2017","@chilly2pointOh I had Aetna when I worked at VUMC. Choosing between them and Blue Cross is like choosing between the stomach virus or the flu.","Tennessee, USA"
"3748",3748,"__aimsss","Update: it’s not the flu, it’s some other virus and they can’t figure out what it is. I feel like I’m dying. And now my baby got it too<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D> https://t.co/vTq8Zyukt4","Kansas, USA"
"3755",3755,"sevenohthree","@TallKid737 Why are they giving you antibiotics when the flu is a virus?","Bayonne, NJ"
"3756",3756,"haforlo","I swear to the ole mighty coal miner’s daughter. Do not get me sick. Stomach virus and flu. I can’t! If you are sick - STAY HOME. https://t.co/QUhtU6Xg1g","South Carolina, USA"
"3757",3757,"MattKozar_","@WNBC @PeiSzeCheng4NY speaks with @MountSinaiNYC Dr. Erick Eiting for an in depth story about combating the #flu   https://t.co/c5DSjNSkfC","New York, NY"
"3758",3758,"oldschoolrockst","@christy_taylor I just believe the flu shot is a shot in the dark. Like it's recommended to take before flu season, but the virus mutates...","Somewhere, MN"
"3761",3761,"DRDriscoll1","@amyklobuchar @SenMarkey @SenTinaSmith Since the flu virus mutates, How do you propose doing that? Not to mention all the antivaxer’s coming out of the woodwork.","California, USA"
"3762",3762,"MinnesotaMiners","@amyklobuchar @SenMarkey @SenTinaSmith You can't vaccinate from a virus. You should do some research before you decide to tweet something to the public. The current flu vaccine is a hit or miss proposition every year with more misses than hits.","Minnesota, USA"
"3763",3763,"QTent2016","@Blueskiesovergr @TOPublicHealth @ErinPaulCTV @ONThealth The flu shot does not cause people to get the flu (they contain either dead virus, or a single gene niether of which can cause infection) . And this year's vaccine is a good match for the current H1N1 strain and providing good protection.","Toronto, Ontario"
"3764",3764,"JennyGiarratano","#GeorgiaState researcher Dr. Baozhong Wang is fighting #influenza #TheStateWay. He's received a $3.86 million federal grant to develop a universal #flu vaccine that will protect against any strain of the virus. #GSUResearch https://t.co/d9Wnsmpeib https://t.co/WJ7x03rPDk","Atlanta GA"
"3767",3767,"NotTheMommaOk","@JRubinBlogger @samstein @Eugene_Scott His opinion on vaccines won’t cause him to lose his license.
It’s gob smack idiocy, on the other hand. Study the history of polio and the world wide flu epidemic in 1918 that killed millions.
Herd immunity- google it. He should know about eye infections caused by virus.","USA"
"3768",3768,"JakeHelms5","@GrindLinePod A good example is the common cold or the flu, you never get the exact same virus but there are many different types of the virus","Davenport, IA"
"3769",3769,"RachelPeyton2","@l49664420 @toto99 Thank you Marie. I appreciate your kind words. <U+0001F495> Can’t believe how bad this virus makes you feel. Only had the flu once in my life before many years ago and I forgot how much it really wipes you out.","Bradley Beach, New Jersey, USA"
"3770",3770,"HumanVacProject","Killer immune cells that can fight all strains of influenza virus provide the potential for a universal, one-shot flu vaccine. “... parts of the virus that had not changed in 100 years” Dr. Anthony Purcell @MonashBDI
https://t.co/maEMkH5yW8","New York, NY"
"3771",3771,"dr_bombay","@igorzarubo Something so sudden and aggressive sounds more like food poisoning, not a flu virus, to me. Usually with colds and flus you have a day or so of warning. Feel better soon!","Reno, NV"
"3772",3772,"cb1853","@amyklobuchar @SenMarkey @SenTinaSmith Thanks Amy, we need all the protection against the flu <U+0001F637> virus that we can get. The flu virus is often fatal for youngsters and our elderly.","Orlando, FL"
"3773",3773,"PittsburghPG","3 additional flu deaths reported in Allegheny County https://t.co/zepTMpOFmk","Pittsburgh, Pa."
"3774",3774,"scifri","The end of flu season is within sight, folks! But there's still time to contribute to our citizen science project tracking the spread of the virus with @FluNearYou. https://t.co/Qxq5QhJF0x","New York, New York"
"3775",3775,"BioFireDX","Adenovirus causes flu-like symptoms and can lead to severe complications—yet it’s often overlooked during respiratory season. #RP2Panel #respiratoryseason https://t.co/1GjmFmF7mP https://t.co/uh5dYeDMKK","Salt Lake City, Utah, USA"
"3776",3776,"UMaine","Each year #FluSeason comes with a new vaccine to protect against a different strain of the flu virus. #UMaine researcher Sam Hess may have another solution based on how the flu virus interacts with the body. https://t.co/ZLFaV7poGg https://t.co/FvLV4oxhxo","Orono, ME"
"3777",3777,"AmandaK1231","@KerriQueen Me right now. One kid had a stomach virus this weekend, now the other kid has it and I've had the flu the whole time. Exhaustion is my middle name!","North Carolina"
"3778",3778,"Oleole56","Just awesome... Now I got a feber, so instead of a random virus, I now have the flu... Best work week ever..","Denmark"
"3779",3779,"vivapdx","@The_Acumen Yes. Or you were already exposed to that virus previously.
The flu shot does not cover every strain of flu virus so they fought a strain that was not in the shot.
Science.","Portland, Oregon"
