"","screen_name","text","location"
"3943","wakeupangry","@HouseOfJames2 @1ClickBiz @BillWrh1970 @RealMrAleem @MarkKDinges @LeonWhi63670221 @phil_mckraken @gus_posey @provdcrumblover @gorillastyle @KaylaJo024 @nostradamous195 @PoxNewsCEO @TrulyUnique7 @gmerr24 @lsBeautifuI @donnnie @Foxsucks123 @FrasierRae @JoeNeysailor @DWCDroneGuy @ThereseOSulliv2 @traveler002 @jk11195355 @TrumpSugar @MrCharl79533255 @alshadowdancer @SpaceForceBravo @MAGACRUSADER1 @TT197 @PwrCane1 @Big_crusher1000 @naturelover3333 @skrnyc5 @Disgrazia4 @Quartzking20 @EmpoweringGays @instinctnaturel @georgew73855762 @Melissa1opinion @Bjam_z @Pady_oFurniture @nancyannbee @onefreedomagent @MariaZupan @akvawe66 @TruthPipe @DoctorMartha @GonzoBaggins @levine2001 I think it was from the butchering of monkeys for their meat. It’s been around since I think the 50s. I’d personally be more worried about the flu virus than a ‘new’ disease from the Middle East. <U+270C><U+FE0F>","Chicago, IL"
"3944","LMLMead","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/zOVG7ZDE2w","Rochester NY"
"3945","RobertJMartinTX","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume   via @NYTimes

<U+2066>@StephenKing<U+2069> - did you see this?
#thestand  https://t.co/2bbKvexMtU","New York City"
"3946","mmw_lmw","#Lung ectopic #GerminalCenter #Flu | TypeI IFN after #Influenza A #virus infection induce Cxcl13 lung #fibroblasts driving Cxcr5-dependent recruitment of #Bcells &amp; ectopic #GC formation | @DrDentie @LintermanLab @BabrahamInst @JExpMed https://t.co/r5Ch58nrCy | #ReCap_Feb_2019 https://t.co/7gADQViDyF","La Jolla, CA. USA"
"3947","GuideStone","Flu season is still in full swing. Here are 4 things you might be surprised to learn about this common, and sometimes deadly, virus: https://t.co/l3APLBP9im https://t.co/ECmi66CH8x","Dallas, TX"
"3948","AdeUSAGreenLib","@JemmottJohn @crisptwundo @PNWwonk How can you doom some one that the cold virus can kill? You going to make people wear face masks to also stop the spread of colds? How about the flu? Or food poisoning? You have no way of conclusively saying a non vaxx person will be responsible for them getting sick.","United States"
"3949","AdeUSAGreenLib","@SassyEconomist Tell that to the cold and flu virus. You know how many people don't get a flu shot, they still go out into public, and still go to work. H1N1 eh? Didn't matter if you got a flu shot or not it was a super bug.","United States"
"3950","clayfisher","Are you aware there is an adenovirus outbreak in the @A2Schools, @A2SchoolsSuper? https://t.co/7GJGYvfCah","Earth"
"3951","porri2","Just in time for flu season! @glblctzn and @JNJCares made this video explaining the virus and the work being done to defeat it once and for all. https://t.co/wW1K8ek6kx","NYC"
"3952","bit_co_journal","@joegooding @rosedixontx @RepAdamSchiff I have never gotten the flu shot.
And I have not had the flu in over a decade, Not even the common cold in over 5 years. Coincidence?

The walking dead: We are all infected somehow. 
We all have the virus in us.

Maybe because they let the government put the virus in them.","Denver, CO"
"3953","pagubi","Cortana, Alexa &amp; HeyGoogle got me arguing back at ""them"" on simple search requests this week.  No, neither one comes close to beating Turing Test.  But, the flu virus got me good.","FL-USA"
"3954","Animal_Nurse","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume #AvianInfluenza #BirdFlu #Virus #PublicHealth https://t.co/W8Sj8SQ6FP","Michigan"
"3955","NVAnimusApertus","@PlumRemson @RepAdamSchiff @ACLU @FAIRmediawatch @1stamendmnt @ncacensorship @mtaibbi @joelving @lhfang WHO labeled 2009 (data for this research) a ""pandemic"", although incidence lower typical flu season. Year Baxter Pharma ""accidentally"" shipped H-A1N1 vaccines ""contaminated"" with avian virus to Eastern Europe, caught before distribution.","Las Vegas, NV"
"3956","robbpolo","@gemini0529 Thanks, Zac had it when we got back from the Caribbean on Sunday, now I have it and we all got the flu shoots back in November. His Doctor said its one of the strains not covered in this year. I'm calling it the Zika virus,  LOL !!","Buffalo, New York, USA"
"3957","raising3littles","I forgot to update, no ear infection, flu, or strep. Just a virus","South Carolina, USA"
"3958","disabledsenior","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume - https://t.co/bYZA9TvgaM","Wisconsin, USA"
"3959","disabledsenior","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume - https://t.co/bYZA9TvgaM","Wisconsin, USA"
"3960","UPTOWN_ICY","Me, Joel and Donye had the flu... Tawanda said we had a baby daddy virus <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F602><U+0001F602><U+0001F602>","Columbus, Ohio"
"3961","PureeThickness","Smoking TOO MUCH can cause a lot of health issues also. Fuck around and think you have the flu or stomach virus when whole time you just been smoking too much.","In ya "
"3962","libertylives277","Wild virus protects from subsequent #infection with #flu.  Natural or #vaccine-induced #antibody as a predictor of #immunity in the face of natural challenge with #influenza #viruses. #antigenic drift  #vaccine  https://t.co/n2yEu6q4nV","California, USA"
"3963","Ms_Hercules","Told my friend here to get the flu shot she was like okay she will she never did now she tested positive for the flu virus <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F><U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>","Brooklyn, NY"
"3964","microRNApro","@BiomedJ @uniovoxford Pseudoscientists are beginning to recognize the link from the virus-driven degradation of messenger RNA to all pathology, not just cancer. https://t.co/xTnI4FShXR Can you say transgenerational epigenetic inheritance? @WiringTheBrain excepted.","Northern Georgia"
"3965","microRNApro","Can the Flu and Other Viruses Cause Neurodegeneration? https://t.co/xTnI4FShXR ""...no slam-dunk study that demonstrates a virus can cause Parkinson’s, or Alzheimer’s..."" But the model links ....Ecological Adaptations: From Angstroms to Ecosystems https://t.co/5VkgY01ZXQ","Northern Georgia"
"3966","T_Inglesby","“This is a global issue, and standards we set in the US will be imitated, whether they are high or low”- <U+2066>@mlipsitch<U+2069>  //Studies of Deadly Flu Virus, Once Banned, Are Set to Resume <U+2066>@nytDeniseGrady<U+2069> <U+2066><U+2066>@nytimes<U+2069>  https://t.co/jwNZ6G0ISX","Baltimore, MD"
"3967","ingenious114","""Flu Virus 101
Do your best to guard against the flu, strains are becoming stronger.
""WinterMedicalTip""

 - https://t.co/JVfHJLlVM3","Pittsburgh"
"3968","Suscuss1","Or these viral diseases:
Chickenpox
Flu (influenza)
Herpes
Human immunodeficiency virus (HIV/AIDS)
Human papillomavirus (HPV)
Infectious mononucleosis
Mumps, measles and rubella
Shingles
Viral gastroenteritis (stomach flu)
Viral hepatitis
Viral meningitis
Viral pneumonia https://t.co/AAUouxkDUm","Chicago, IL"
"3969","hdhernandez","@EMRETFL @NBCNews I’ll remember that the next time I’m exposed to the flu or to a cold or to a stomach virus or...","Texas, USA"
"3970","picardonhealth","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume, by @nytDeniseGrady  https://t.co/B9bVs9HSlr via @NYThealth #influenza #globalhealth #bioethics","Montréal"
"3971","MishaM1313","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/v57f2HmW9d https://t.co/xd1zPD7FUi","San Diego, CA"
"3972","gregkoblentz","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/6oQrOI4TIK","Fairfax, VA"
"3973","The_News_DIVA","A late flu outbreak is about to hit hard, CDC warns: 'Mild' season is turning rampant as a deadly secondary virus emerges https://t.co/OmVolh0IJn","Croton-on-Hudson, NY"
"3974","SteezZzussS","Would you rather get a computer virus or the flu? — Sh<U+FE61>t I’m f#$@‘d https://t.co/xlUVeefdL7","Los Angeles, CA"
"3975","IzzieDeadnow","@PenNib0477 The flu test came back negative, she's just got a nasty virus. Dr said it looks like it's quickly passing though. She kept the graham crackers and popsicle down, so she was cleared to come home.","Purgatory "
"3976","JoshMistry","@Bethanytallant dw it’s not serious issues it’s just pure flu/virus, me feeling sorry for ma self x","bfd"
"3977","BluntedLizzy","Bro I feel better but all my energy has been drained :( caught some weirdo ass stomach flu bug virus <U+0001F622><U+0001F622><U+0001F622><U+0001F922> so random I puked my guts out","Lancaster, CA"
"3978","jontalton","This is creepy:

Studies of Deadly Flu Virus, Once Banned, Are Set to Resume   via @NYTimes https://t.co/St7ftHbaWO","Seattle"
"3979","Diamondlily1951","Thyme Destroys Strep, Herpes, Candida and Flu Virus - Organic Home Remedies https://t.co/gOEk2RJemD","Leduc, Alberta"
"3980","Carlos_S01","Flu vaccine insert
https://t.co/oviakEgURI
https://t.co/CjsOTVvXnX... https://t.co/Ahq4C8pHon","Mexico City"
"3981","Carlos_S01","Para los que se burlan de los ""antivacunas"" 
Flu vaccine insert
 https://t.co/oviakEgURI 
 https://t.co/45lF3metq1","Mexico City"
"3982","Carlos_S01","The caveat of the flu vaccine https://t.co/oviakEgURI cc @Charbrevolution","Mexico City"
"3983","Carlos_S01","The caveat of the flu vaccine https://t.co/oviakEgURI https://t.co/48LcgL2zWZ","Mexico City"
"3984","CriUnChatUnChat","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume   via @NYTimes. That is reassuring. NOT https://t.co/suGL1ieinR","United States"
"3985","social_rosie","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume - https://t.co/0QgnmeI0Nh","St. Louis, MO USA"
"3986","EdGarnerAR","Public Service Post: The flu is late this year and Arkansas is in the ""hot"" zone. Estimates run as high as 1 in 5 will get it. It is highly contagious. It is spread primarily by breathing in airborne virus particles... https://t.co/jqr24MO3kw","Maumelle, Arkansas, USA"
"3987","NewExpressNews","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume Express News https://t.co/RLEsbFdHHz","East Brunswick, NJ"
"3988","USMale7","This flu is a doozy. Spiked fever at 102.8F

Body is going scorched Earth to destroy the virus.","Northern California"
"3989","AlexMosnick","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/XrVBeGM5R7 https://t.co/OfuP2pddkg","Chicago, IL"
"3990","uthscsa","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/jJjPIyHPBZ","Mobile, AL"
"3991","100epal","It rides shot gun with the flu virus. https://t.co/39Dy4WyNYr","United States"
"3992","kristinsullivan","@RobBecker_ I said sick, not the flu. Guess you never heard of non-specific effects? Sigh. Increased Risk of Noninfluenza Respiratory Virus Infections Associated With Receipt of Inactivated Influenza Vaccine.
https://t.co/wR7sBgI0zx https://t.co/XbvF3iOLdP","Saint Paul, Minnesota"
"3993","goldenmancini","this flu virus really got me fucked up","Sun Valley, CA"
"3994","iman_lerner","@furrythug @neddyo I saw you post about it but I’ve been home sick with the flu/stomach virus all week. Otherwise I woulda been there.","New York, NY"
"3995","westloopvet","DOG FLU INFORMATION

March is typically the month we begin to see cases of Canine Influenza Virus (Dog Flu) in our area. West Loop Veterinary Care was at ground zero during the initial outbreak of the disease which sickened thousands of dogs, with... https://t.co/Dn3nge4W45","Chicago, IL"
"3996","PeterClement1","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/fmTQPlMxuB","Canada"
"3997","cdefriend","Don’t know if I have the flu, a cold, allergies or the virus that starts the zombie outbreak.","shreveport"
"3998","BlogBookMark","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/TnY4pmyD4V","New York, USA"
"3999","drsharonzang","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/w4hgQoHE8i","Hulbert, Oklahoma"
"4000","ascelbio","Another article on secret #flu #virus research project #pandemic #infectious #diseases https://t.co/bDv7mLPg9o","New York"
"4001","Aim911","PSA-Tamiflu and the flu shot have not done a damn thing for the influenza virus that I have been blessed with. Going on day 7 and I still feel like I’ve been hit by a truck. $180 doctor visit and $100 for the medicine, yet I still can’t function and I look like a corpse https://t.co/xsdbF59oV1","Greenwood, IN"
"4002","newslarts","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" Check out via NYT https://t.co/euL4iluyFu The New York Times","New York, NY"
"4003","newslarts","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" by DENISE GRADY via NYT https://t.co/euL4iluyFu https://t.co/4mHo2W75lA","New York, NY"
"4004","orlovnord2","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume","New York, USA"
"4005","orlovnord2","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/zP7WARm13t","New York, USA"
"4006","HTFDFW","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" by DENISE GRADY https://t.co/zAw0lE9V7p https://t.co/LGq2FJK0k5","Dallas, TX"
"4007","IamHRodriques","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" by DENISE GRADY via NYT https://t.co/fV8oQbVgfZ","Atlanta GA "
"4008","galleonvirtual","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" https://t.co/hcIVrBE1d8 https://t.co/T2xrKOGQdq","DFW"
"4009","davidmuller412","""Studies of Deadly Flu Virus, Once Banned, Are Set to Resume"" by DENISE GRADY via NYT https://t.co/Gc7Nd7EUAZ","PHX"
"4010","kirilllapinl7","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/fBxNFw1guC","Seattle, WA"
"4011","NonaTechCo","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume https://t.co/38RVtD1AO1 #health","San Francisco, CA"
"4012","TrevorWhitehead","Studies of Deadly Flu Virus, Once Banned, Are Set to Resume #Health https://t.co/Do5rX9Fdso https://t.co/VVIAhKfHOh","California, USA"
